counter,seconds,micro seconds,local clock [ns]
927,1627158808,674044,48200930
928,1627158808,876171,48250931
929,1627158809,81214,48300932
930,1627158809,286419,48350933
931,1627158809,489544,48400934
932,1627158809,691248,48450935
933,1627158809,893830,48500936
934,1627158810,95359,48550937
935,1627158810,298021,48600938
936,1627158810,502959,48650939
937,1627158810,706152,48700940
938,1627158810,908431,48750941
939,1627158811,108533,48800942
940,1627158811,309295,48850943
941,1627158811,509914,48900944
942,1627158811,715166,48950945
943,1627158811,917116,49000946
944,1627158812,117321,49050947
945,1627158812,319539,49100948
946,1627158812,523105,49150949
947,1627158812,726763,49200950
948,1627158812,931996,49250951
949,1627158813,137194,49300952
950,1627158813,338830,49350953
951,1627158813,541250,49400954
952,1627158813,741401,49450955
953,1627158813,945510,49500956
954,1627158814,146218,49550957
955,1627158814,349154,49600958
956,1627158814,554349,49650959
957,1627158814,755971,49700960
958,1627158814,956336,49750961
959,1627158815,159135,49800962
960,1627158815,362194,49850963
961,1627158815,567365,49900964
962,1627158815,770750,49950965
963,1627158815,971759,50000966
964,1627158816,171876,50050967
965,1627158816,372357,50100968
966,1627158816,572925,50150969
967,1627158816,775147,50200970
968,1627158816,978421,50250971
969,1627158817,183288,50300972
970,1627158817,385142,50350973
971,1627158817,589233,50400974
972,1627158817,790000,50450975
973,1627158817,993609,50500976
974,1627158818,194093,50550977
975,1627158818,398181,50600978
976,1627158818,602740,50650979
977,1627158818,805071,50700980
978,1627158819,10269,50750981
979,1627158819,211705,50800982
980,1627158819,412124,50850983
981,1627158819,615300,50900984
982,1627158819,819209,50950985
983,1627158820,23173,51000986
984,1627158820,228361,51050987
985,1627158820,430178,51100988
986,1627158820,635360,51150989
987,1627158820,837092,51200990
988,1627158821,41668,51250991
989,1627158821,245762,51300992
990,1627158821,445987,51350993
991,1627158821,649596,51400994
