counter,seconds,micro seconds,local clock [us]
767,1627108443,558108,39600768
768,1627108443,765722,39650769
769,1627108443,967259,39700770
770,1627108444,172171,39750771
771,1627108444,372303,39800772
772,1627108444,574525,39850773
773,1627108444,779160,39900774
774,1627108444,982181,39950775
775,1627108445,185466,40000776
776,1627108445,390439,40050777
777,1627108445,590736,40100778
778,1627108445,791925,40150779
779,1627108445,995860,40200780
780,1627108446,199386,40250781
781,1627108446,403370,40300782
782,1627108446,603951,40350783
783,1627108446,807402,40400784
784,1627108447,9958,40450785
785,1627108447,214615,40500786
786,1627108447,416410,40550787
787,1627108447,620589,40600788
788,1627108447,824816,40650789
789,1627108448,27784,40700790
790,1627108448,231672,40750791
791,1627108448,435158,40800792
792,1627108448,636351,40850793
793,1627108448,841492,40900794
794,1627108449,43033,40950795
795,1627108449,247898,41000796
796,1627108449,450498,41050797
797,1627108449,655337,41100798
798,1627108449,860489,41150799
799,1627108450,65106,41200800
800,1627108450,269517,41250801
801,1627108450,473703,41300802
802,1627108450,675877,41350803
803,1627108450,879193,41400804
804,1627108451,82195,41450805
805,1627108451,285073,41500806
806,1627108451,488514,41550807
807,1627108451,693140,41600808
808,1627108451,897219,41650809
809,1627108452,100363,41700810
810,1627108452,304847,41750811
811,1627108452,509392,41800812
812,1627108452,720338,41850813
813,1627108452,922618,41900814
814,1627108453,125555,41950815
815,1627108453,326751,42000816
816,1627108453,531851,42050817
817,1627108453,735556,42100818
818,1627108453,938370,42150819
819,1627108454,139684,42200820
820,1627108454,344684,42250821
821,1627108454,547805,42300822
822,1627108454,752062,42350823
823,1627108454,952145,42400824
824,1627108455,157351,42450825
825,1627108455,357446,42500826
826,1627108455,562015,42550827
827,1627108455,765410,42600828
828,1627108455,970002,42650829
829,1627108456,173682,42700830
830,1627108456,378822,42750831
831,1627108456,582362,42800832
832,1627108456,784363,42850833
833,1627108456,988557,42900834
834,1627108457,191437,42950835
835,1627108457,391975,43000836
836,1627108457,595448,43050837
837,1627108457,798163,43100838
838,1627108458,2390,43150839
839,1627108458,204800,43200840
840,1627108458,409427,43250841
841,1627108458,613572,43300842
842,1627108458,814505,43350843
843,1627108459,16523,43400844
844,1627108459,220688,43450845
845,1627108459,421697,43500846
846,1627108459,622171,43550847
847,1627108459,826417,43600848
848,1627108460,30309,43650849
849,1627108460,231496,43700850
850,1627108460,433611,43750851
851,1627108460,638569,43800852
852,1627108460,841422,43850853
853,1627108461,41835,43900854
854,1627108461,244789,43950855
855,1627108461,449878,44000856
856,1627108461,654365,44050857
857,1627108461,856311,44100858
858,1627108462,56976,44150859
859,1627108462,258478,44200860
860,1627108462,460039,44250861
861,1627108462,663760,44300862
862,1627108462,867468,44350863
863,1627108463,69225,44400864
864,1627108463,272691,44450865
865,1627108463,473413,44500866
866,1627108463,673861,44550867
867,1627108463,876424,44600868
868,1627108464,77231,44650869
869,1627108464,280974,44700870
870,1627108464,486085,44750871
871,1627108464,688969,44800872
872,1627108464,890297,44850873
873,1627108465,90723,44900874
874,1627108465,292874,44950875
875,1627108465,497555,45000876
876,1627108465,699108,45050877
877,1627108465,902189,45100878
878,1627108466,105552,45150879
879,1627108466,309904,45200880
880,1627108466,514242,45250881
881,1627108466,717835,45300882
882,1627108466,918248,45350883
883,1627108467,121208,45400884
884,1627108467,324608,45450885
885,1627108467,527299,45500886
886,1627108467,731038,45550887
887,1627108467,934830,45600888
888,1627108468,137390,45650889
889,1627108468,341152,45700890
890,1627108468,543776,45750891
891,1627108468,748428,45800892
892,1627108468,950506,45850893
893,1627108469,154401,45900894
894,1627108469,356323,45950895
895,1627108469,560293,46000896
896,1627108469,763649,46050897
897,1627108469,966103,46100898
898,1627108470,169019,46150899
899,1627108470,373908,46200900
900,1627108470,575312,46250901
901,1627108470,775785,46300902
902,1627108470,980393,46350903
903,1627108471,181838,46400904
904,1627108471,385930,46450905
905,1627108471,589089,46500906
906,1627108471,793706,46550907
907,1627108471,996345,46600908
908,1627108472,200770,46650909
909,1627108472,404717,46700910
910,1627108472,609842,46750911
911,1627108472,813578,46800912
912,1627108473,15287,46850913
913,1627108473,219549,46900914
914,1627108473,419923,46950915
915,1627108473,622594,47000916
916,1627108473,826203,47050917
917,1627108474,26403,47100918
918,1627108474,230414,47150919
919,1627108474,434565,47200920
920,1627108474,638990,47250921
921,1627108474,841569,47300922
922,1627108475,45227,47350923
923,1627108475,249077,47400924
924,1627108475,453042,47450925
925,1627108475,654186,47500926
926,1627108475,857788,47550927
927,1627108476,61479,47600928
928,1627108476,264227,47650929
929,1627108476,465271,47700930
930,1627108476,666163,47750931
931,1627108476,868417,47800932
932,1627108477,69350,47850933
933,1627108477,274385,47900934
934,1627108477,475595,47950935
935,1627108477,680696,48000936
936,1627108477,885193,48050937
937,1627108478,87264,48100938
938,1627108478,287683,48150939
939,1627108478,489520,48200940
940,1627108478,690742,48250941
941,1627108478,891189,48300942
