counter,seconds,micro seconds,local clock [ns]
562,1627160518,787409,29550564
563,1627160518,992038,29600565
564,1627160519,196010,29650566
565,1627160519,397021,29700567
566,1627160519,597143,29750568
567,1627160519,797805,29800569
568,1627160519,998283,29850570
569,1627160520,201800,29900571
570,1627160520,403501,29950572
571,1627160520,608690,30000573
572,1627160520,813376,30050574
573,1627160521,14581,30100575
574,1627160521,215236,30150576
575,1627160521,416144,30200577
576,1627160521,616257,30250578
577,1627160521,821464,30300579
578,1627160522,25031,30350580
579,1627160522,225665,30400581
580,1627160522,426841,30450582
581,1627160522,630821,30500583
582,1627160522,833713,30550584
583,1627160523,33923,30600585
584,1627160523,234890,30650586
585,1627160523,439368,30700587
586,1627160523,643422,30750588
587,1627160523,847845,30800589
588,1627160524,50458,30850590
589,1627160524,255372,30900591
590,1627160524,459363,30950592
591,1627160524,667594,31000593
592,1627160524,872698,31050594
593,1627160525,76615,31100595
594,1627160525,278059,31150596
595,1627160525,479110,31200597
596,1627160525,679469,31250598
597,1627160525,880281,31300599
598,1627160526,83818,31350600
599,1627160526,285052,31400601
600,1627160526,488446,31450602
601,1627160526,688670,31500603
602,1627160526,889135,31550604
603,1627160527,91540,31600605
604,1627160527,291613,31650606
605,1627160527,496873,31700607
606,1627160527,697403,31750608
607,1627160527,902070,31800609
608,1627160528,102144,31850610
609,1627160528,302457,31900611
610,1627160528,503299,31950612
611,1627160528,704512,32000613
612,1627160528,905854,32050614
613,1627160529,109214,32100615
614,1627160529,313370,32150616
615,1627160529,514959,32200617
616,1627160529,719721,32250618
617,1627160529,922466,32300619
618,1627160530,122647,32350620
619,1627160530,324773,32400621
620,1627160530,525445,32450622
621,1627160530,727051,32500623
622,1627160530,928278,32550624
623,1627160531,128559,32600625
624,1627160531,331370,32650626
625,1627160531,532616,32700627
626,1627160531,736432,32750628
627,1627160531,936639,32800629
628,1627160532,138503,32850630
629,1627160532,343561,32900631
630,1627160532,545568,32950632
631,1627160532,746702,33000633
632,1627160532,948399,33050634
633,1627160533,150038,33100635
634,1627160533,353373,33150636
635,1627160533,554773,33200637
636,1627160533,754975,33250638
637,1627160533,956079,33300639
638,1627160534,170579,33350640
639,1627160534,374286,33400641
640,1627160534,575024,33450642
641,1627160534,775171,33500643
642,1627160534,975422,33550644
