counter,seconds,micro seconds,local clock [us]
896,1627141767,776491,47150898
897,1627141767,881088,47200899
898,1627141767,985664,47250900
899,1627141768,89971,47300901
900,1627141768,194862,47350902
901,1627141768,298949,47400903
902,1627141768,403492,47450904
903,1627141768,508320,47500905
904,1627141768,612663,47550906
905,1627141768,717161,47600907
906,1627141768,818280,47650908
907,1627141768,918776,47700909
908,1627141769,18895,47750910
909,1627141769,123354,47800911
910,1627141769,227851,47850912
911,1627141769,332304,47900913
912,1627141769,436912,47950914
913,1627141769,541619,48000915
914,1627141769,645840,48050916
915,1627141769,750326,48100917
916,1627141769,854784,48150918
917,1627141769,959307,48200919
918,1627141770,62822,48250920
919,1627141770,168006,48300921
920,1627141770,272720,48350922
921,1627141770,374958,48400923
922,1627141770,475748,48450924
923,1627141770,579946,48500925
924,1627141770,685105,48550926
925,1627141770,786803,48600927
926,1627141770,887064,48650928
927,1627141770,992079,48700929
928,1627141771,92938,48750930
929,1627141771,196643,48800931
930,1627141771,297855,48850932
931,1627141771,402394,48900933
932,1627141771,502456,48950934
933,1627141771,603837,49000935
934,1627141771,704106,49050936
935,1627141771,805347,49100937
936,1627141771,909685,49150938
937,1627141772,14279,49200939
938,1627141772,118921,49250940
939,1627141772,223221,49300941
940,1627141772,327722,49350942
941,1627141772,431344,49400943
942,1627141772,533845,49450944
943,1627141772,636080,49500945
944,1627141772,744833,49550946
945,1627141772,845276,49600947
946,1627141772,948665,49650948
947,1627141773,52654,49700949
948,1627141773,153730,49750950
949,1627141773,256842,49800951
950,1627141773,360888,49850952
951,1627141773,465394,49900953
952,1627141773,570079,49950954
953,1627141773,674489,50000955
954,1627141773,778918,50050956
955,1627141773,883545,50100957
956,1627141773,987908,50150958
957,1627141774,92462,50200959
958,1627141774,196992,50250960
959,1627141774,301324,50300961
960,1627141774,405834,50350962
961,1627141774,510323,50400963
962,1627141774,614928,50450964
963,1627141774,719408,50500965
964,1627141774,824166,50550966
965,1627141774,928483,50600967
966,1627141775,32922,50650968
967,1627141775,137538,50700969
968,1627141775,241805,50750970
969,1627141775,346294,50800971
970,1627141775,453330,50850972
971,1627141775,557069,50900973
972,1627141775,659740,50950974
973,1627141775,764317,51000975
974,1627141775,868675,51050976
975,1627141775,973254,51100977
976,1627141776,77951,51150978
977,1627141776,182313,51200979
978,1627141776,286830,51250980
979,1627141776,391220,51300981
980,1627141776,495647,51350982
981,1627141776,600098,51400983
982,1627141776,704785,51450984
983,1627141776,809209,51500985
984,1627141776,913628,51550986
985,1627141777,18235,51600987
986,1627141777,122598,51650988
987,1627141777,227159,51700989
988,1627141777,329928,51750990
989,1627141777,431919,51800991
990,1627141777,537127,51850992
991,1627141777,638265,51900993
992,1627141777,738743,51950994
993,1627141777,843646,52000995
