counter,seconds,micro seconds,local clock [us]
758,1627141748,724702,37950000
759,1627141748,829674,38000000
760,1627141748,933623,38050000
761,1627141749,38113,38100000
762,1627141749,142633,38150000
763,1627141749,246994,38200000
764,1627141749,351518,38250000
765,1627141749,455828,38300000
766,1627141749,561119,38350000
767,1627141749,664954,38400000
768,1627141749,769520,38450000
769,1627141749,874142,38500000
770,1627141749,978973,38550000
771,1627141750,83012,38600000
772,1627141750,187601,38650000
773,1627141750,295026,38700000
774,1627141750,397678,38750000
775,1627141750,501066,38800000
776,1627141750,605394,38850000
777,1627141750,709838,38900000
778,1627141750,814443,38950000
779,1627141750,918892,39000000
780,1627141751,23366,39050000
781,1627141751,129087,39100000
782,1627141751,233381,39150000
783,1627141751,337842,39200000
784,1627141751,441742,39250000
785,1627141751,546712,39300000
786,1627141751,650067,39350000
787,1627141751,755272,39400000
788,1627141751,860467,39450000
789,1627141751,965095,39500000
790,1627141752,67325,39550000
791,1627141752,170177,39600000
792,1627141752,274098,39650000
793,1627141752,376968,39700000
794,1627141752,478869,39750000
795,1627141752,579135,39800000
796,1627141752,683654,39850000
797,1627141752,785056,39900000
798,1627141752,886998,39950000
799,1627141752,989245,40000000
800,1627141753,93236,40050000
801,1627141753,195700,40100000
802,1627141753,299700,40150000
803,1627141753,403606,40200000
804,1627141753,508116,40250000
805,1627141753,614817,40300000
806,1627141753,716192,40350000
807,1627141753,816719,40400000
808,1627141753,916872,40450000
809,1627141754,18893,40500000
810,1627141754,123479,40550000
811,1627141754,227814,40600000
812,1627141754,332910,40650000
813,1627141754,436753,40700000
814,1627141754,541262,40750000
815,1627141754,645742,40800000
816,1627141754,750238,40850000
817,1627141754,854747,40900000
818,1627141754,959253,40950000
819,1627141755,59931,41000000
820,1627141755,163377,41050000
821,1627141755,268915,41100000
822,1627141755,370350,41150000
823,1627141755,471541,41200000
824,1627141755,574561,41250000
825,1627141755,679444,41300000
826,1627141755,783645,41350000
827,1627141755,888798,41400000
828,1627141755,992635,41450000
829,1627141756,96894,41500000
830,1627141756,201490,41550000
831,1627141756,305928,41600000
832,1627141756,410420,41650000
833,1627141756,515613,41700000
834,1627141756,620480,41750000
835,1627141756,722068,41800000
836,1627141756,823318,41850000
837,1627141756,928119,41900000
838,1627141757,29096,41950000
839,1627141757,130518,42000000
840,1627141757,231002,42050000
841,1627141757,331251,42100000
842,1627141757,433959,42150000
843,1627141757,534190,42200000
844,1627141757,635882,42250000
845,1627141757,736316,42300000
846,1627141757,837403,42350000
847,1627141757,938676,42400000
848,1627141758,38819,42450000
849,1627141758,140319,42500000
850,1627141758,244839,42550000
851,1627141758,349603,42600000
852,1627141758,453761,42650000
853,1627141758,558283,42700000
854,1627141758,662882,42750000
855,1627141758,768376,42800000
856,1627141758,873530,42850000
857,1627141758,976133,42900000
858,1627141759,81220,42950000
859,1627141759,185488,43000000
860,1627141759,290076,43050000
861,1627141759,394278,43100000
862,1627141759,498696,43150000
863,1627141759,599147,43200000
864,1627141759,699273,43250000
865,1627141759,800672,43300000
866,1627141759,905037,43350000
867,1627141760,9588,43400000
868,1627141760,117111,43450000
869,1627141760,219388,43500000
870,1627141760,323046,43550000
871,1627141760,424328,43600000
872,1627141760,524527,43650000
873,1627141760,629176,43700000
874,1627141760,731731,43750000
875,1627141760,834335,43800000
876,1627141760,934477,43850000
877,1627141761,35350,43900000
878,1627141761,136228,43950000
879,1627141761,240256,44000000
880,1627141761,344703,44050000
881,1627141761,448058,44100000
882,1627141761,548341,44150000
883,1627141761,648832,44200000
884,1627141761,749836,44250000
885,1627141761,850017,44300000
886,1627141761,950628,44350000
887,1627141762,53115,44400000
888,1627141762,156696,44450000
889,1627141762,261848,44500000
890,1627141762,366976,44550000
891,1627141762,470785,44600000
892,1627141762,575296,44650000
893,1627141762,679899,44700000
894,1627141762,785031,44750000
895,1627141762,888916,44800000
896,1627141762,993314,44850000
897,1627141763,97808,44900000
898,1627141763,202829,44950000
899,1627141763,306730,45000000
900,1627141763,411152,45050000
901,1627141763,515639,45100000
902,1627141763,620486,45150000
903,1627141763,721841,45200000
904,1627141763,822851,45250000
905,1627141763,926922,45300000
906,1627141764,30776,45350000
907,1627141764,132650,45400000
908,1627141764,235655,45450000
909,1627141764,340048,45500000
910,1627141764,444580,45550000
911,1627141764,549075,45600000
912,1627141764,653625,45650000
913,1627141764,758050,45700000
914,1627141764,862535,45750000
915,1627141764,966970,45800000
916,1627141765,71550,45850000
917,1627141765,175974,45900000
918,1627141765,280390,45950000
919,1627141765,384961,46000000
920,1627141765,489535,46050000
921,1627141765,593872,46100000
922,1627141765,698708,46150000
923,1627141765,803956,46200000
924,1627141765,907493,46250000
925,1627141766,11983,46300000
926,1627141766,116303,46350000
927,1627141766,220882,46400000
928,1627141766,321390,46450000
929,1627141766,425513,46500000
930,1627141766,527664,46550000
931,1627141766,628139,46600000
932,1627141766,731799,46650000
933,1627141766,836135,46700000
934,1627141766,940654,46750000
935,1627141767,45167,46800000
936,1627141767,149836,46850000
937,1627141767,254167,46900000
938,1627141767,361352,46950000
939,1627141767,462749,47000000
940,1627141767,567640,47050000
941,1627141767,672346,47100000
942,1627141767,776520,47150000
943,1627141767,881129,47200000
944,1627141767,985687,47250000
945,1627141768,89971,47300000
946,1627141768,194862,47350000
947,1627141768,298992,47400000
948,1627141768,403512,47450000
949,1627141768,508109,47500000
950,1627141768,612665,47550000
951,1627141768,717185,47600000
952,1627141768,818349,47650000
953,1627141768,918780,47700000
954,1627141769,18899,47750000
955,1627141769,123356,47800000
956,1627141769,227815,47850000
957,1627141769,332247,47900000
958,1627141769,436866,47950000
959,1627141769,541554,48000000
960,1627141769,645821,48050000
961,1627141769,750291,48100000
962,1627141769,854798,48150000
963,1627141769,959303,48200000
964,1627141770,62823,48250000
965,1627141770,168037,48300000
966,1627141770,272700,48350000
967,1627141770,374956,48400000
968,1627141770,475752,48450000
969,1627141770,579960,48500000
970,1627141770,685126,48550000
971,1627141770,786790,48600000
972,1627141770,887060,48650000
973,1627141770,992057,48700000
974,1627141771,92914,48750000
975,1627141771,196660,48800000
976,1627141771,297863,48850000
977,1627141771,402367,48900000
978,1627141771,502467,48950000
979,1627141771,603837,49000000
980,1627141771,704111,49050000
981,1627141771,805399,49100000
982,1627141771,909666,49150000
983,1627141772,14236,49200000
984,1627141772,118920,49250000
985,1627141772,223217,49300000
986,1627141772,327747,49350000
987,1627141772,431346,49400000
988,1627141772,533817,49450000
989,1627141772,636057,49500000
990,1627141772,736361,49550000
991,1627141772,839182,49600000
992,1627141772,943008,49650000
993,1627141773,47436,49700000
994,1627141773,152254,49750000
