counter,seconds,micro seconds,local clock [ns]
960,1627176244,823594,48050000
961,1627176245,25663,48100000
962,1627176245,228512,48150000
963,1627176245,429666,48200000
964,1627176245,634331,48250000
965,1627176245,837006,48300000
966,1627176246,41108,48350000
967,1627176246,244831,48400000
968,1627176246,448768,48450000
969,1627176246,651139,48500000
970,1627176246,852176,48550000
971,1627176247,54081,48600000
972,1627176247,254909,48650000
973,1627176247,455051,48700000
974,1627176247,656712,48750000
975,1627176247,858647,48800000
976,1627176248,63818,48850000
977,1627176248,268545,48900000
978,1627176248,471272,48950000
979,1627176248,671467,49000000
980,1627176248,873831,49050000
981,1627176249,77664,49100000
982,1627176249,282802,49150000
983,1627176249,484159,49200000
984,1627176249,689238,49250000
985,1627176249,890537,49300000
986,1627176250,95616,49350000
987,1627176250,296745,49400000
988,1627176250,499374,49450000
989,1627176250,703095,49500000
990,1627176250,908213,49550000
991,1627176251,109196,49600000
992,1627176251,311797,49650000
993,1627176251,515888,49700000
994,1627176251,720944,49750000
