counter,seconds,micro seconds,local clock [ns]
844,1627176229,587105,44300848
845,1627176229,792288,44350849
846,1627176229,997218,44400850
847,1627176230,199891,44450851
848,1627176230,401852,44500852
849,1627176230,606151,44550853
850,1627176230,808301,44600854
851,1627176231,12441,44650855
852,1627176231,212524,44700856
853,1627176231,416308,44750857
854,1627176231,620520,44800858
855,1627176231,825273,44850859
856,1627176232,25865,44900860
857,1627176232,229207,44950861
858,1627176232,434356,45000862
859,1627176232,637958,45050863
860,1627176232,839832,45100864
861,1627176233,44219,45150865
862,1627176233,244530,45200866
863,1627176233,449736,45250867
864,1627176233,654879,45300868
865,1627176233,857018,45350869
866,1627176234,61285,45400870
867,1627176234,263383,45450871
868,1627176234,468575,45500872
869,1627176234,669739,45550873
870,1627176234,871880,45600874
871,1627176235,75872,45650875
872,1627176235,276452,45700876
873,1627176235,480554,45750877
874,1627176235,681306,45800878
875,1627176235,886563,45850879
876,1627176236,87934,45900880
877,1627176236,292469,45950881
878,1627176236,492721,46000882
879,1627176236,695790,46050883
880,1627176236,900684,46100884
881,1627176237,103232,46150885
882,1627176237,307103,46200886
883,1627176237,509207,46250887
884,1627176237,711514,46300888
885,1627176237,916711,46350889
886,1627176238,117868,46400890
887,1627176238,322521,46450891
888,1627176238,524150,46500892
889,1627176238,729593,46550893
890,1627176238,930755,46600894
891,1627176239,131072,46650895
892,1627176239,335976,46700896
893,1627176239,537799,46750897
894,1627176239,742026,46800898
895,1627176239,942542,46850899
896,1627176240,143864,46900900
897,1627176240,346887,46950901
898,1627176240,549354,47000902
899,1627176240,753316,47050903
900,1627176240,955638,47100904
901,1627176241,160493,47150905
902,1627176241,364094,47200906
903,1627176241,566050,47250907
904,1627176241,769821,47300908
905,1627176241,973195,47350909
906,1627176242,176875,47400910
907,1627176242,378725,47450911
908,1627176242,579878,47500912
909,1627176242,784953,47550913
910,1627176242,988446,47600914
911,1627176243,192177,47650915
912,1627176243,395523,47700916
913,1627176243,599267,47750917
914,1627176243,802485,47800918
915,1627176244,7401,47850919
916,1627176244,212612,47900920
917,1627176244,417789,47950921
918,1627176244,619414,48000922
919,1627176244,823661,48050923
920,1627176245,25827,48100924
921,1627176245,228537,48150925
922,1627176245,429665,48200926
923,1627176245,634334,48250927
924,1627176245,837038,48300928
925,1627176246,41132,48350929
926,1627176246,244856,48400930
927,1627176246,448816,48450931
928,1627176246,651319,48500932
929,1627176246,852212,48550933
930,1627176247,54117,48600934
931,1627176247,254952,48650935
932,1627176247,455071,48700936
933,1627176247,656734,48750937
934,1627176247,858705,48800938
935,1627176248,63849,48850939
936,1627176248,268563,48900940
937,1627176248,471295,48950941
938,1627176248,671459,49000942
939,1627176248,873820,49050943
940,1627176249,77688,49100944
941,1627176249,282771,49150945
942,1627176249,484049,49200946
943,1627176249,689254,49250947
944,1627176249,890566,49300948
945,1627176250,95643,49350949
946,1627176250,296817,49400950
947,1627176250,498194,49450951
948,1627176250,703056,49500952
949,1627176250,908218,49550953
950,1627176251,109187,49600954
951,1627176251,311796,49650955
952,1627176251,515861,49700956
953,1627176251,720952,49750957
954,1627176251,921791,49800958
955,1627176252,125175,49850959
956,1627176252,328432,49900960
957,1627176252,533179,49950961
958,1627176252,734826,50000962
959,1627176252,935220,50050963
960,1627176253,137929,50100964
961,1627176253,338650,50150965
962,1627176253,540882,50200966
963,1627176253,744985,50250967
964,1627176253,948976,50300968
965,1627176254,151391,50350969
966,1627176254,356533,50400970
